City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
201,Sirnak,TR,2022-02-06 00:22:18,37.5228,42.4594,22.77,75,7,6.67
202,Brufut,GM,2022-02-06 00:22:19,13.3814,-16.7518,71.69,73,0,6.91
203,Corinto,GR,2022-02-06 00:22:19,37.9407,22.9573,52.68,81,98,2.01
204,Korla,CN,2022-02-06 00:22:19,41.7597,86.1469,22.86,42,85,10.0
205,Coahuayana,MX,2022-02-06 00:22:20,18.7333,-103.6833,85.48,59,6,4.38
206,Sao Jose Da Coroa Grande,BR,2022-02-06 00:22:20,-8.8978,-35.1478,78.35,71,89,7.74
207,Sri Aman,MY,2022-02-06 00:22:21,1.2376,111.4621,75.25,100,40,2.3
208,Tasiilaq,GL,2022-02-06 00:22:21,65.6145,-37.6368,17.76,59,98,8.68
209,Khatanga,RU,2022-02-06 00:22:22,71.9667,102.5,-20.45,98,99,3.78
210,Najran,SA,2022-02-06 00:22:22,17.4924,44.1277,61.45,59,0,4.56
211,Dikson,RU,2022-02-06 00:22:23,73.5069,80.5464,-19.97,100,99,2.86
212,Peniche,PT,2022-02-06 00:20:34,39.3558,-9.3811,53.74,84,0,11.95
213,Ventspils,LV,2022-02-06 00:22:23,57.3894,21.5606,37.33,87,75,14.97
214,Aasiaat,GL,2022-02-06 00:22:24,68.7098,-52.8699,-8.45,88,99,7.05
215,Susanville,US,2022-02-06 00:22:24,40.4163,-120.653,51.64,41,0,5.75
216,Jeremoabo,BR,2022-02-06 00:21:46,-10.075,-38.4808,75.13,61,66,9.13
217,Mar Del Plata,AR,2022-02-06 00:22:25,-38.0023,-57.5575,62.1,78,75,5.01
218,Chengde,CN,2022-02-06 00:22:25,40.9725,117.9361,14.9,56,2,4.9
219,Fairbanks,US,2022-02-06 00:20:02,64.8378,-147.7164,13.82,80,100,0.0
220,Mtambile,TZ,2022-02-06 00:22:26,-5.3833,39.7,78.51,83,100,9.22
221,Xiangxiang,CN,2022-02-06 00:21:42,27.7333,112.5333,42.12,86,100,2.8
222,Bataipora,BR,2022-02-06 00:22:27,-22.2953,-53.2711,72.1,97,100,6.22
223,Deming,US,2022-02-06 00:22:27,32.2687,-107.7586,52.25,21,0,4.61
